"ORDER_ID","ORDER_STATUS","STATUS_TIME"
"2239285",picked,2019-06-11 05:45:48
"2238474",picked,2019-06-11 05:46:05
"2239232",packed,2019-06-11 05:46:22
"2240070",picked,2019-06-11 05:46:59
"2239227",in_dispatch_buffer,2019-06-11 05:47:04
"2240070",started_dispatch,2019-06-11 05:47:08
"2240042",in_dispatch_buffer,2019-06-11 05:47:17
"2239285",started_dispatch,2019-06-11 05:47:18
"2240030",in_dispatch_buffer,2019-06-11 05:47:30
"2238474",started_dispatch,2019-06-11 05:47:33
"2240166",in_dispatch_buffer,2019-06-11 05:48:08
"2239227",packed,2019-06-11 05:49:51
"2241015",picked,2019-06-11 05:49:57
"2239285",in_dispatch_buffer,2019-06-11 05:51:52
"2236956",in_progress,2019-06-11 05:52:14
"2239429",in_progress,2019-06-11 05:52:26
"2236959",in_progress,2019-06-11 05:53:09
"2239431",in_progress,2019-06-11 05:55:31
"2236934",picked,2019-06-11 05:56:10
"2239431",in_progress,2019-06-11 05:57:15
"2239264",started_dispatch,2019-06-11 05:57:19
"2239435",in_progress,2019-06-11 05:57:26
"2237929",in_dispatch_buffer,2019-06-11 05:57:27
"2237888",in_dispatch_buffer,2019-06-11 05:57:40
"2238454",packed,2019-06-11 05:57:53
"2237906",in_dispatch_buffer,2019-06-11 05:57:53
"2239166",started_dispatch,2019-06-11 05:57:59
"2236969",in_progress,2019-06-11 05:58:35
"2236956",picked,2019-06-11 05:58:45
"2237929",packed,2019-06-11 05:59:02
"2236977",in_progress,2019-06-11 05:59:10
"2237863",in_progress,2019-06-11 05:59:20
"2237888",packed,2019-06-11 05:59:45
"2241057",picked,2019-06-11 05:59:57
"2237895",in_progress,2019-06-11 06:00:14
"2237925",started_dispatch,2019-06-11 06:01:14
"2239264",in_dispatch_buffer,2019-06-11 06:01:23
"2237901",in_progress,2019-06-11 06:01:24
"2239431",picked,2019-06-11 06:01:46
"2237906",packed,2019-06-11 06:03:13
"2238321",in_progress,2019-06-11 06:03:50
"2236969",picked,2019-06-11 06:04:22
"2238352",in_progress,2019-06-11 06:04:24
"2236977",picked,2019-06-11 06:04:38
"2239264",packed,2019-06-11 06:05:15
"2239166",in_dispatch_buffer,2019-06-11 06:05:33
"2237925",in_dispatch_buffer,2019-06-11 06:06:33
"2238358",in_progress,2019-06-11 06:07:00
"2241097",in_progress,2019-06-11 06:07:26
"2237863",picked,2019-06-11 06:07:59
"2239166",packed,2019-06-11 06:08:10
"2241097",in_progress,2019-06-11 06:09:00
"2237925",packed,2019-06-11 06:09:05
"2238559",in_progress,2019-06-11 06:09:25
"2237901",picked,2019-06-11 06:10:00
"2237895",picked,2019-06-11 06:10:19
"2238559",in_progress,2019-06-11 06:10:39
"2238372",in_progress,2019-06-11 06:10:54
"2238352",picked,2019-06-11 06:12:14
"2238390",in_progress,2019-06-11 06:12:24
"2238390",picked,2019-06-11 06:12:24
"2238394",in_progress,2019-06-11 06:12:24
"2238321",picked,2019-06-11 06:12:26
"2241097",picked,2019-06-11 06:13:27
"2241097",started_dispatch,2019-06-11 06:13:35
"2238398",in_progress,2019-06-11 06:14:06
"2238358",picked,2019-06-11 06:15:44
"2238559",picked,2019-06-11 06:16:01
"2238559",started_dispatch,2019-06-11 06:16:10
"2238400",in_progress,2019-06-11 06:17:35
"2238372",picked,2019-06-11 06:18:19
"2240042",packed,2019-06-11 06:18:29
"2240070",in_dispatch_buffer,2019-06-11 06:18:45
"2238412",in_progress,2019-06-11 06:18:51
"2240030",packed,2019-06-11 06:20:23
"2241097",in_dispatch_buffer,2019-06-11 06:20:31
"2240166",packed,2019-06-11 06:21:00
"2238559",in_dispatch_buffer,2019-06-11 06:21:42
"2241057",started_dispatch,2019-06-11 06:22:00
"2238413",in_progress,2019-06-11 06:22:46
"2238487",in_progress,2019-06-11 06:23:00
"2239285",packed,2019-06-11 06:23:19
"2238523",in_progress,2019-06-11 06:23:30
"2241041",picked,2019-06-11 06:23:33
"2236959",picked,2019-06-11 06:23:56
"2240070",packed,2019-06-11 06:23:57
"2240191",in_progress,2019-06-11 06:24:25
"2239431",started_dispatch,2019-06-11 06:24:45
"2238474",in_dispatch_buffer,2019-06-11 06:24:58
"2241015",started_dispatch,2019-06-11 06:25:00
"2240191",in_progress,2019-06-11 06:26:06
"2238529",in_progress,2019-06-11 06:26:21
"2238574",in_progress,2019-06-11 06:26:26
"2241057",in_dispatch_buffer,2019-06-11 06:27:10
"2238474",packed,2019-06-11 06:27:51
"2239431",in_dispatch_buffer,2019-06-11 06:29:18
"2241041",started_dispatch,2019-06-11 06:29:20
"2241113",in_progress,2019-06-11 06:29:26
"2241057",packed,2019-06-11 06:30:13
"2239431",packed,2019-06-11 06:31:19
"2237930",started_dispatch,2019-06-11 06:31:55
"2240197",in_progress,2019-06-11 06:32:26
"2238585",in_progress,2019-06-11 06:36:26
"2240205",in_progress,2019-06-11 06:40:27
"2240210",in_progress,2019-06-11 06:45:32
"2241125",in_progress,2019-06-11 06:46:26
"2236933",started_dispatch,2019-06-11 06:46:47
"2237963",started_dispatch,2019-06-11 06:46:52
"2238414",started_dispatch,2019-06-11 06:46:57
"2237863",started_dispatch,2019-06-11 06:46:57
"2238321",started_dispatch,2019-06-11 06:47:02
"2236959",started_dispatch,2019-06-11 06:47:07
"2241097",packed,2019-06-11 06:47:34
"2238585",in_progress,2019-06-11 06:47:36
"2240210",in_progress,2019-06-11 06:47:54
"2238559",packed,2019-06-11 06:48:27
"2236933",in_dispatch_buffer,2019-06-11 06:51:57
"2238574",in_progress,2019-06-11 06:52:54
"2239472",in_progress,2019-06-11 06:53:26
"2240191",in_progress,2019-06-11 06:53:35
"2236959",in_dispatch_buffer,2019-06-11 06:53:35
"2236956",started_dispatch,2019-06-11 06:53:39
"2236933",packed,2019-06-11 06:54:21
"2237963",in_dispatch_buffer,2019-06-11 06:54:36
"2237930",started_dispatch,2019-06-11 06:54:39
"2237863",in_dispatch_buffer,2019-06-11 06:54:40
"2236934",started_dispatch,2019-06-11 06:54:44
"2238321",in_dispatch_buffer,2019-06-11 06:55:04
"2236959",packed,2019-06-11 06:55:53
"2238433",started_dispatch,2019-06-11 06:55:55
"2238372",started_dispatch,2019-06-11 06:55:59
"2240197",in_progress,2019-06-11 06:56:00
"2238414",in_dispatch_buffer,2019-06-11 06:56:39
"2237863",packed,2019-06-11 06:57:26
"2238321",packed,2019-06-11 06:58:18
"2236934",in_dispatch_buffer,2019-06-11 06:58:21
"2238574",picked,2019-06-11 06:58:50
"2236956",in_dispatch_buffer,2019-06-11 06:59:05
"2236977",started_dispatch,2019-06-11 06:59:05
"2236934",packed,2019-06-11 06:59:32
"2238412",in_progress,2019-06-11 06:59:41
"2238413",in_progress,2019-06-11 06:59:55
"2236969",started_dispatch,2019-06-11 07:00:30
"2236956",packed,2019-06-11 07:00:56
"2240191",picked,2019-06-11 07:01:19
"2240197",picked,2019-06-11 07:04:34
"2237963",packed,2019-06-11 07:05:02
"2237930",in_dispatch_buffer,2019-06-11 07:07:05
"2240210",picked,2019-06-11 07:07:08
"2240191",started_dispatch,2019-06-11 07:08:05
"2240197",started_dispatch,2019-06-11 07:08:10
"2238529",in_progress,2019-06-11 07:08:11
"2239487",in_progress,2019-06-11 07:08:26
"2239485",in_progress,2019-06-11 07:08:30
"2238400",picked,2019-06-11 07:08:52
"2238413",picked,2019-06-11 07:09:41
"2238609",in_progress,2019-06-11 07:10:27
"2238585",picked,2019-06-11 07:13:09
"2238414",packed,2019-06-11 07:14:23
"2238398",picked,2019-06-11 07:14:37
"2238487",picked,2019-06-11 07:14:38
"2237930",packed,2019-06-11 07:15:35
"2238372",in_dispatch_buffer,2019-06-11 07:16:07
"2238413",started_dispatch,2019-06-11 07:16:10
"2238617",in_progress,2019-06-11 07:16:27
"2241141",in_progress,2019-06-11 07:18:29
"2238623",in_progress,2019-06-11 07:18:32
"2239496",in_progress,2019-06-11 07:19:26
"2241041",started_dispatch,2019-06-11 07:26:48
"2237895",started_dispatch,2019-06-11 07:26:53
"2241015",started_dispatch,2019-06-11 07:26:54
"2238352",started_dispatch,2019-06-11 07:26:59
"2238433",started_dispatch,2019-06-11 07:26:59
"2237901",started_dispatch,2019-06-11 07:27:03
"2238574",started_dispatch,2019-06-11 07:27:09
"2238617",in_progress,2019-06-11 07:27:35
"2238623",in_progress,2019-06-11 07:27:50
"2240191",started_dispatch,2019-06-11 07:30:20
"2238413",started_dispatch,2019-06-11 07:30:25
"2239485",in_progress,2019-06-11 07:31:55
"2240244",in_progress,2019-06-11 07:36:26
"2239512",in_progress,2019-06-11 07:37:26
"2237901",in_dispatch_buffer,2019-06-11 07:38:40
"2237895",in_dispatch_buffer,2019-06-11 07:39:07
"2238400",started_dispatch,2019-06-11 07:39:08
"2238372",packed,2019-06-11 07:39:46
"2239512",in_progress,2019-06-11 07:39:53
"2241041",in_dispatch_buffer,2019-06-11 07:40:43
"2241015",in_dispatch_buffer,2019-06-11 07:40:56
"2238574",in_dispatch_buffer,2019-06-11 07:41:29
"2241041",packed,2019-06-11 07:42:03
"2240191",in_dispatch_buffer,2019-06-11 07:42:43
"2238433",in_dispatch_buffer,2019-06-11 07:42:56
"2241015",packed,2019-06-11 07:43:37
"2238574",packed,2019-06-11 07:44:15
"2239512",picked,2019-06-11 07:44:56
"2239512",started_dispatch,2019-06-11 07:45:12
"2239512",in_dispatch_buffer,2019-06-11 07:46:46
"2238609",in_progress,2019-06-11 07:46:53
"2238433",packed,2019-06-11 07:46:56
"2238641",in_progress,2019-06-11 07:47:26
"2240191",packed,2019-06-11 07:47:30
"2239512",packed,2019-06-11 07:47:58
"2241160",in_progress,2019-06-11 07:48:26
"2241161",in_progress,2019-06-11 07:50:26
"2238413",in_dispatch_buffer,2019-06-11 07:50:55
"2237901",packed,2019-06-11 07:51:21
"2238358",started_dispatch,2019-06-11 07:51:57
"2240210",started_dispatch,2019-06-11 07:53:08
"2237895",packed,2019-06-11 07:53:27
"2238646",in_progress,2019-06-11 07:54:26
"2238647",in_progress,2019-06-11 07:56:27
"2238413",packed,2019-06-11 07:56:59
"2239529",in_progress,2019-06-11 07:59:26
"2241168",in_progress,2019-06-11 08:00:27
"2240263",in_progress,2019-06-11 08:03:27
"2238654",in_progress,2019-06-11 08:07:26
"2240272",in_progress,2019-06-11 08:14:26
"2238394",picked,2019-06-11 08:17:40
"2238523",picked,2019-06-11 08:18:03
"2241205",in_progress,2019-06-11 08:19:26
"2241209",in_progress,2019-06-11 08:22:26
"2238585",started_dispatch,2019-06-11 08:26:13
"2238352",in_dispatch_buffer,2019-06-11 08:28:15
"2238352",packed,2019-06-11 08:28:42
"2238523",started_dispatch,2019-06-11 08:29:27
"2240210",in_dispatch_buffer,2019-06-11 08:30:00
"2240281",in_progress,2019-06-11 08:30:30
"2240210",packed,2019-06-11 08:30:56
"2241161",in_progress,2019-06-11 08:31:14
"2238529",picked,2019-06-11 08:33:13
"2238400",in_dispatch_buffer,2019-06-11 08:35:02
"2238585",in_dispatch_buffer,2019-06-11 08:35:05
"2238400",packed,2019-06-11 08:35:32
"2238358",in_dispatch_buffer,2019-06-11 08:36:07
"2238529",started_dispatch,2019-06-11 08:36:08
"2238647",in_progress,2019-06-11 08:36:33
"2238585",packed,2019-06-11 08:36:38
"2238654",in_progress,2019-06-11 08:37:43
"2238358",packed,2019-06-11 08:38:22
"2240263",in_progress,2019-06-11 08:38:44
"2238394",started_dispatch,2019-06-11 08:39:03
"2238523",in_dispatch_buffer,2019-06-11 08:39:13
"2241205",in_progress,2019-06-11 08:40:08
"2241161",picked,2019-06-11 08:40:23
"2241161",started_dispatch,2019-06-11 08:40:28
"2238529",in_dispatch_buffer,2019-06-11 08:40:28
"2238523",packed,2019-06-11 08:40:47
"2238398",started_dispatch,2019-06-11 08:41:28
"2238529",packed,2019-06-11 08:41:29
"2241161",in_dispatch_buffer,2019-06-11 08:42:13
"2241161",packed,2019-06-11 08:42:48
"2238641",in_progress,2019-06-11 08:43:13
"2240295",in_progress,2019-06-11 08:43:26
"2241230",in_progress,2019-06-11 08:43:29
"2238487",started_dispatch,2019-06-11 08:43:33
"2238394",in_dispatch_buffer,2019-06-11 08:44:05
"2240299",in_progress,2019-06-11 08:44:26
"2238668",in_progress,2019-06-11 08:44:34
"2238668",order_aborted,2019-06-11 08:44:34
"2238390",started_dispatch,2019-06-11 08:45:17
"2238398",in_dispatch_buffer,2019-06-11 08:46:03
"2236969",started_dispatch,2019-06-11 08:46:07
"2238394",packed,2019-06-11 08:46:25
"2240295",in_progress,2019-06-11 08:46:38
"2238487",in_dispatch_buffer,2019-06-11 08:47:07
"2236977",started_dispatch,2019-06-11 08:47:07
"2238654",picked,2019-06-11 08:48:08
"2238390",in_dispatch_buffer,2019-06-11 08:48:16
"2238398",packed,2019-06-11 08:49:54
"2241233",in_progress,2019-06-11 08:50:27
"2236969",in_dispatch_buffer,2019-06-11 08:50:39
"2238487",packed,2019-06-11 08:50:41
"2238390",packed,2019-06-11 08:51:09
"2241205",picked,2019-06-11 08:51:10
"2240263",picked,2019-06-11 08:51:22
"2239259",order_aborted,2019-06-11 08:51:23
"2241113",order_aborted,2019-06-11 08:51:23
"2196264",in_progress,2019-06-11 08:51:24
"2238646",in_progress,2019-06-11 08:51:34
"2236969",packed,2019-06-11 08:51:41
"2236977",in_dispatch_buffer,2019-06-11 08:51:41
"2239177",in_progress,2019-06-11 08:52:03
"2239181",in_progress,2019-06-11 08:52:53
"2239199",in_progress,2019-06-11 08:53:13
"2239204",in_progress,2019-06-11 08:53:43
"2239248",in_progress,2019-06-11 08:53:58
"2239265",in_progress,2019-06-11 08:54:23
"2239280",in_progress,2019-06-11 08:54:34
"2239323",in_progress,2019-06-11 08:54:49
"2238641",picked,2019-06-11 08:54:58
"2238641",started_dispatch,2019-06-11 08:55:08
"2238641",in_dispatch_buffer,2019-06-11 08:56:22
"2239181",picked,2019-06-11 08:56:57
"2239325",in_progress,2019-06-11 08:57:29
"2238617",picked,2019-06-11 08:57:46
"2238617",started_dispatch,2019-06-11 08:57:49
"2238646",picked,2019-06-11 08:57:56
"2238646",started_dispatch,2019-06-11 08:58:03
"2239177",picked,2019-06-11 08:58:38
"2239177",started_dispatch,2019-06-11 08:58:48
"2196264",picked,2019-06-11 08:59:03
"2196264",started_dispatch,2019-06-11 08:59:08
"2239181",started_dispatch,2019-06-11 08:59:32
"2239204",picked,2019-06-11 08:59:39
"2240295",picked,2019-06-11 08:59:41
"2240295",started_dispatch,2019-06-11 08:59:47
"2239485",picked,2019-06-11 09:00:28
"2238623",picked,2019-06-11 09:01:22
"2238678",in_progress,2019-06-11 09:01:27
"2238646",in_dispatch_buffer,2019-06-11 09:02:15
"2239204",started_dispatch,2019-06-11 09:02:17
"2238617",in_dispatch_buffer,2019-06-11 09:02:31
"2239177",in_dispatch_buffer,2019-06-11 09:03:11
"2239248",picked,2019-06-11 09:03:14
"2239248",started_dispatch,2019-06-11 09:03:21
"2239265",picked,2019-06-11 09:03:51
"2239280",picked,2019-06-11 09:04:30
"2239339",in_progress,2019-06-11 09:05:02
"2239344",in_progress,2019-06-11 09:05:37
"2238647",picked,2019-06-11 09:06:06
"2239199",picked,2019-06-11 09:06:28
"2239350",in_progress,2019-06-11 09:06:42
"2238412",picked,2019-06-11 09:06:57
"2238609",picked,2019-06-11 09:07:09
"2239357",in_progress,2019-06-11 09:07:42
"2239373",in_progress,2019-06-11 09:07:57
"2239382",in_progress,2019-06-11 09:08:22
"2239325",picked,2019-06-11 09:08:30
"2239344",picked,2019-06-11 09:09:36
"2241247",in_progress,2019-06-11 09:10:26
"2239389",in_progress,2019-06-11 09:11:03
"2239382",order_aborted,2019-06-11 09:11:24
"2240295",in_dispatch_buffer,2019-06-11 09:13:38
"2238617",packed,2019-06-11 09:14:40
"2239400",in_progress,2019-06-11 09:15:18
"2240295",packed,2019-06-11 09:15:53
"2239323",picked,2019-06-11 09:16:23
"2236977",packed,2019-06-11 09:16:45
"2238641",packed,2019-06-11 09:17:20
"2196264",in_dispatch_buffer,2019-06-11 09:17:23
"2238690",in_progress,2019-06-11 09:17:26
"2238609",started_dispatch,2019-06-11 09:17:27
"2239181",in_dispatch_buffer,2019-06-11 09:17:38
"2239344",started_dispatch,2019-06-11 09:17:43
"2238646",packed,2019-06-11 09:18:09
"2238690",in_progress,2019-06-11 09:18:13
"2239204",in_dispatch_buffer,2019-06-11 09:19:05
"2239177",packed,2019-06-11 09:19:06
"2238412",started_dispatch,2019-06-11 09:19:08
"2239389",picked,2019-06-11 09:19:11
"2239412",in_progress,2019-06-11 09:19:18
"2239248",in_dispatch_buffer,2019-06-11 09:19:18
"2238609",in_dispatch_buffer,2019-06-11 09:19:32
"2239389",started_dispatch,2019-06-11 09:19:33
"2238623",started_dispatch,2019-06-11 09:20:08
"2238647",started_dispatch,2019-06-11 09:20:17
"2239413",in_progress,2019-06-11 09:20:53
"2239339",picked,2019-06-11 09:21:07
"2239422",in_progress,2019-06-11 09:22:42
"2240263",started_dispatch,2019-06-11 09:22:43
"2238690",picked,2019-06-11 09:23:17
"2239601",in_progress,2019-06-11 09:23:26
"2238623",in_dispatch_buffer,2019-06-11 09:23:28
"2241205",started_dispatch,2019-06-11 09:23:33
"2239357",picked,2019-06-11 09:23:40
"2238647",in_dispatch_buffer,2019-06-11 09:23:41
"2238654",started_dispatch,2019-06-11 09:23:43
"2239429",in_progress,2019-06-11 09:24:38
"2239435",in_progress,2019-06-11 09:24:38
"2239412",picked,2019-06-11 09:24:55
"2239413",picked,2019-06-11 09:26:29
"2239485",started_dispatch,2019-06-11 09:26:33
"2239472",in_progress,2019-06-11 09:27:23
"2239487",in_progress,2019-06-11 09:28:58
"2239602",in_progress,2019-06-11 09:29:26
"2239493",in_progress,2019-06-11 09:30:58
"2238623",packed,2019-06-11 09:31:08
"2239496",in_progress,2019-06-11 09:31:33
"2239429",picked,2019-06-11 09:31:36
"2240263",in_dispatch_buffer,2019-06-11 09:31:56
"2240197",started_dispatch,2019-06-11 09:31:58
"2241205",in_dispatch_buffer,2019-06-11 09:32:09
"2238654",in_dispatch_buffer,2019-06-11 09:32:22
"2239422",picked,2019-06-11 09:33:03
"2238647",packed,2019-06-11 09:33:08
"2239516",in_progress,2019-06-11 09:33:18
"2239516",picked,2019-06-11 09:33:18
"2239529",in_progress,2019-06-11 09:33:19
"2240263",packed,2019-06-11 09:33:51
"2239472",picked,2019-06-11 09:34:56
"2241205",packed,2019-06-11 09:35:05
"2239485",in_dispatch_buffer,2019-06-11 09:35:07
"2241263",in_progress,2019-06-11 09:35:31
"2238654",packed,2019-06-11 09:35:50
"2239565",in_progress,2019-06-11 09:36:08
"2239601",in_progress,2019-06-11 09:36:18
"2239602",in_progress,2019-06-11 09:36:48
"2239485",packed,2019-06-11 09:37:26
"2240197",in_dispatch_buffer,2019-06-11 09:37:58
"2240197",packed,2019-06-11 09:38:41
"2241264",in_progress,2019-06-11 09:39:26
"2239496",picked,2019-06-11 09:40:25
"2196264",packed,2019-06-11 09:40:58
"2240014",in_progress,2019-06-11 09:41:08
"2240028",in_progress,2019-06-11 09:41:28
"2239181",packed,2019-06-11 09:41:41
"2239601",picked,2019-06-11 09:41:49
"2239493",picked,2019-06-11 09:42:13
"2239344",in_dispatch_buffer,2019-06-11 09:43:00
"2239413",started_dispatch,2019-06-11 09:43:18
"2240045",in_progress,2019-06-11 09:43:18
"2239204",packed,2019-06-11 09:43:48
"2239602",picked,2019-06-11 09:43:52
"2240055",in_progress,2019-06-11 09:43:53
"2240095",in_progress,2019-06-11 09:43:58
"2240100",in_progress,2019-06-11 09:44:38
"2239248",packed,2019-06-11 09:45:13
"2239565",picked,2019-06-11 09:46:18
"2240014",picked,2019-06-11 09:46:39
"2238412",in_dispatch_buffer,2019-06-11 09:47:12
"2239565",started_dispatch,2019-06-11 09:47:13
"2239493",started_dispatch,2019-06-11 09:47:28
"2240101",in_progress,2019-06-11 09:47:28
"2240028",picked,2019-06-11 09:47:46
"2238609",packed,2019-06-11 09:48:19
"2239618",in_progress,2019-06-11 09:48:27
"2239615",in_progress,2019-06-11 09:48:31
"2239344",packed,2019-06-11 09:48:51
"2239389",in_dispatch_buffer,2019-06-11 09:49:33
"2240028",started_dispatch,2019-06-11 09:49:37
"2239413",in_dispatch_buffer,2019-06-11 09:49:45
"2240045",picked,2019-06-11 09:50:23
"2240055",picked,2019-06-11 09:50:37
"2238412",packed,2019-06-11 09:50:43
"2240105",in_progress,2019-06-11 09:50:47
"2239565",in_dispatch_buffer,2019-06-11 09:51:15
"2239602",started_dispatch,2019-06-11 09:51:19
"2239493",in_dispatch_buffer,2019-06-11 09:51:27
"2239389",packed,2019-06-11 09:52:29
"2240055",started_dispatch,2019-06-11 09:53:18
"2239622",in_progress,2019-06-11 09:53:26
"2239622",in_progress,2019-06-11 09:53:29
"2240095",picked,2019-06-11 09:54:12
"2240132",in_progress,2019-06-11 09:54:29
"2240028",in_dispatch_buffer,2019-06-11 09:54:59
"2239413",packed,2019-06-11 09:55:33
"2240101",picked,2019-06-11 09:55:37
"2239565",packed,2019-06-11 09:56:14
"2240095",started_dispatch,2019-06-11 09:56:59
"2239493",packed,2019-06-11 09:56:59
"2239602",in_dispatch_buffer,2019-06-11 09:57:07
"2240101",started_dispatch,2019-06-11 09:57:08
"2239472",started_dispatch,2019-06-11 09:57:23
"2240028",packed,2019-06-11 09:57:33
"2240142",in_progress,2019-06-11 09:59:04
"2241281",in_progress,2019-06-11 09:59:27
"2239602",packed,2019-06-11 10:00:33
"2241281",in_progress,2019-06-11 10:02:04
"2239622",picked,2019-06-11 10:03:16
"2238716",in_progress,2019-06-11 10:03:31
"2240105",picked,2019-06-11 10:03:31
"2238716",in_progress,2019-06-11 10:04:25
"2240152",in_progress,2019-06-11 10:04:39
"2240205",in_progress,2019-06-11 10:05:49
"2240349",in_progress,2019-06-11 10:06:26
"2241281",picked,2019-06-11 10:08:50
"2240132",picked,2019-06-11 10:09:09
"2239635",in_progress,2019-06-11 10:09:26
"2238716",picked,2019-06-11 10:10:28
"2240244",in_progress,2019-06-11 10:10:29
"2240272",in_progress,2019-06-11 10:12:09
"2239603",in_progress,2019-06-11 10:12:26
"2241291",in_progress,2019-06-11 10:13:26
"2241291",in_progress,2019-06-11 10:13:34
"2240281",in_progress,2019-06-11 10:14:19
"2241294",in_progress,2019-06-11 10:14:26
"2240055",in_dispatch_buffer,2019-06-11 10:14:49
"2240132",started_dispatch,2019-06-11 10:14:53
"2240299",in_progress,2019-06-11 10:15:14
"2240095",in_dispatch_buffer,2019-06-11 10:15:22
"2240105",started_dispatch,2019-06-11 10:15:24
"2239472",in_dispatch_buffer,2019-06-11 10:15:40
"2240101",in_dispatch_buffer,2019-06-11 10:15:53
"2240055",packed,2019-06-11 10:16:33
"2240132",in_dispatch_buffer,2019-06-11 10:16:55
"2239199",started_dispatch,2019-06-11 10:16:59
"2240095",packed,2019-06-11 10:17:15
"2239472",packed,2019-06-11 10:17:47
"2240101",packed,2019-06-11 10:18:33
"2240105",in_dispatch_buffer,2019-06-11 10:19:02
"2239516",started_dispatch,2019-06-11 10:19:19
"2240132",packed,2019-06-11 10:19:36
"2240105",packed,2019-06-11 10:20:51
"2241300",in_progress,2019-06-11 10:21:31
"2239496",started_dispatch,2019-06-11 10:21:39
"2240100",picked,2019-06-11 10:21:47
"2240100",started_dispatch,2019-06-11 10:22:29
"2241302",in_progress,2019-06-11 10:24:26
"2239350",picked,2019-06-11 10:24:27
"2240152",picked,2019-06-11 10:25:33
"2239647",in_progress,2019-06-11 10:25:44
"2239651",in_progress,2019-06-11 10:26:29
"2240244",picked,2019-06-11 10:26:56
"2239574",in_progress,2019-06-11 10:27:26
"2196274",in_progress,2019-06-11 10:27:30
"2241300",in_progress,2019-06-11 10:27:49
"2239373",picked,2019-06-11 10:27:51
"2239400",picked,2019-06-11 10:28:37
"2239435",picked,2019-06-11 10:29:29
"2239199",in_dispatch_buffer,2019-06-11 10:29:41
"2240244",started_dispatch,2019-06-11 10:29:43
"2239516",in_dispatch_buffer,2019-06-11 10:30:08
"2240152",started_dispatch,2019-06-11 10:30:09
"2239487",picked,2019-06-11 10:30:16
"2240100",in_dispatch_buffer,2019-06-11 10:30:31
"2239350",started_dispatch,2019-06-11 10:30:34
"2239496",in_dispatch_buffer,2019-06-11 10:30:52
"2239400",started_dispatch,2019-06-11 10:30:54
"2240369",in_progress,2019-06-11 10:31:27
"2239199",packed,2019-06-11 10:31:55
"2238732",in_progress,2019-06-11 10:32:28
"2238732",order_aborted,2019-06-11 10:32:28
"2239529",picked,2019-06-11 10:32:46
"2240244",in_dispatch_buffer,2019-06-11 10:32:53
"2239516",packed,2019-06-11 10:33:00
"2240152",in_dispatch_buffer,2019-06-11 10:33:05
"2239529",started_dispatch,2019-06-11 10:33:08
"2239350",in_dispatch_buffer,2019-06-11 10:33:21
"2240205",picked,2019-06-11 10:34:20
"2240272",picked,2019-06-11 10:35:14
"2241291",picked,2019-06-11 10:35:36
"2241281",started_dispatch,2019-06-11 10:35:39
"2240100",packed,2019-06-11 10:35:58
"2241291",started_dispatch,2019-06-11 10:36:04
"2239496",packed,2019-06-11 10:36:44
"2239647",picked,2019-06-11 10:37:09
"2239400",in_dispatch_buffer,2019-06-11 10:37:26
"2240272",started_dispatch,2019-06-11 10:37:28
"2239647",started_dispatch,2019-06-11 10:37:39
"2240142",picked,2019-06-11 10:37:53
"2240244",packed,2019-06-11 10:37:54
"2240152",packed,2019-06-11 10:38:33
"2196274",in_progress,2019-06-11 10:39:54
"2239350",packed,2019-06-11 10:39:54
"2238725",in_progress,2019-06-11 10:40:33
"2238725",picked,2019-06-11 10:40:33
"2238726",in_progress,2019-06-11 10:40:33
"2241291",in_dispatch_buffer,2019-06-11 10:40:46
"2240205",started_dispatch,2019-06-11 10:40:48
"2238735",in_progress,2019-06-11 10:40:53
"2240369",in_progress,2019-06-11 10:40:58
"2239529",in_dispatch_buffer,2019-06-11 10:40:59
"2239647",in_dispatch_buffer,2019-06-11 10:40:59
"2239651",picked,2019-06-11 10:41:03
"2239651",started_dispatch,2019-06-11 10:41:12
"2241281",in_dispatch_buffer,2019-06-11 10:41:12
"2239400",packed,2019-06-11 10:41:44
"2240379",in_progress,2019-06-11 10:41:53
"2240379",picked,2019-06-11 10:41:53
"2241032",in_progress,2019-06-11 10:41:54
"2241040",in_progress,2019-06-11 10:43:23
"2239529",packed,2019-06-11 10:43:37
"2240272",in_dispatch_buffer,2019-06-11 10:43:42
"2240142",started_dispatch,2019-06-11 10:44:08
"2239662",in_progress,2019-06-11 10:44:26
"2240281",picked,2019-06-11 10:44:50
"2240281",started_dispatch,2019-06-11 10:45:23
"2240272",packed,2019-06-11 10:45:27
"2240205",in_dispatch_buffer,2019-06-11 10:45:44
"2239323",started_dispatch,2019-06-11 10:45:48
"2241054",in_progress,2019-06-11 10:46:13
"2238745",in_progress,2019-06-11 10:46:27
"2196274",picked,2019-06-11 10:46:33
"2238735",picked,2019-06-11 10:46:47
"2238726",picked,2019-06-11 10:47:40
"2240205",packed,2019-06-11 10:47:42
"2238745",in_progress,2019-06-11 10:48:08
"2240142",in_dispatch_buffer,2019-06-11 10:48:51
"2241032",picked,2019-06-11 10:48:51
"2238726",started_dispatch,2019-06-11 10:48:54
"2238735",started_dispatch,2019-06-11 10:49:19
"2240385",in_progress,2019-06-11 10:49:26
"2240142",packed,2019-06-11 10:49:33
"2241040",picked,2019-06-11 10:50:07
"2241054",picked,2019-06-11 10:50:49
"2239323",in_dispatch_buffer,2019-06-11 10:51:06
"2196274",started_dispatch,2019-06-11 10:51:08
"2238726",in_dispatch_buffer,2019-06-11 10:51:57
"2241032",started_dispatch,2019-06-11 10:51:58
